latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight 
30.214,-84.906,310.4,4.6,2,2020-03-27,1940,A,38,6.0NRT,296.7,45,D
30.505,-85.411,314.5,4.3,1.9,2020-03-27,1940,A,61,6.0NRT,298,47.7,D
29.905,-94.463,313.9,1.1,1.1,2020-03-27,1940,A,49,6.0NRT,299.5,7,D
30.014,-93.8,317.4,1.2,1.1,2020-03-27,1940,A,63,6.0NRT,290.4,16,D
30.826,-89.97,315.9,2.1,1.4,2020-03-27,1940,A,68,6.0NRT,300,23.9,D
30.443,-94.357,320.1,1.1,1.1,2020-03-27,1940,A,74,6.0NRT,296.6,15.9,D
30.442,-94.369,310.8,1.1,1.1,2020-03-27,1940,A,53,6.0NRT,295.9,6.1,D
30.763,-95.711,316.8,1,1,2020-03-27,1940,A,71,6.0NRT,299.4,9,D
32.668,-93.863,336.1,1.3,1.1,2020-03-27,1940,A,89,6.0NRT,295.4,47.6,D
32.666,-93.877,315.1,1.3,1.1,2020-03-27,1940,A,71,6.0NRT,296,12.6,D
33.815,-95.402,311.2,1.1,1.1,2020-03-27,1945,A,47,6.0NRT,281.3,9.7,D
37.117,-96.323,323.4,1.1,1.1,2020-03-27,1945,A,76,6.0NRT,283.5,24,D
37.115,-96.335,312.4,1.1,1.1,2020-03-27,1945,A,50,6.0NRT,279.3,12.4,D
37.393,-99.28,324.6,1,1,2020-03-27,1945,A,78,6.0NRT,291.3,18.5,D
37.391,-99.291,312.7,1,1,2020-03-27,1945,A,55,6.0NRT,286.4,7.9,D
37.402,-99.282,336.8,1,1,2020-03-27,1945,A,88,6.0NRT,290.6,33.3,D
37.4,-99.293,325.3,1,1,2020-03-27,1945,A,78,6.0NRT,288.6,18.6,D
46.064,-100.669,310.4,1,1,2020-03-27,1945,A,68,6.0NRT,293.6,6.8,D
46.062,-100.682,314.2,1,1,2020-03-27,1945,A,73,6.0NRT,294.9,9.4,D
44.769,-108.708,314.7,1.8,1.3,2020-03-27,1945,A,75,6.0NRT,297.8,20.3,D
44.741,-108.955,310.9,1.8,1.3,2020-03-27,1945,A,71,6.0NRT,293,17.8,D
44.736,-108.959,310.9,1.8,1.3,2020-03-27,1945,A,67,6.0NRT,292.9,16.6,D
46.852,-100.838,315.8,1,1,2020-03-27,1945,A,76,6.0NRT,295.4,11,D
45.616,-108.787,320.3,1.7,1.3,2020-03-27,1945,A,62,6.0NRT,287.1,33.1,D
45.612,-108.808,328.3,1.7,1.3,2020-03-27,1945,A,80,6.0NRT,288.9,51.9,D
45.627,-108.792,362.4,1.7,1.3,2020-03-27,1945,A,100,6.0NRT,292.7,193.6,D
45.623,-108.813,385.3,1.7,1.3,2020-03-27,1945,A,100,6.0NRT,293.9,374.5,D
45.625,-108.795,372.3,1.7,1.3,2020-03-27,1945,A,100,6.0NRT,295.3,260.2,D
45.62,-108.816,365.8,1.7,1.3,2020-03-27,1945,A,100,6.0NRT,293.6,215,D
47.722,-102.68,302,1,1,2020-03-27,1945,A,50,6.0NRT,289.4,3.1,D
47.874,-102.59,304.4,1,1,2020-03-27,1945,A,59,6.0NRT,291.1,4.4,D
49.301,-100.399,300.5,1.1,1,2020-03-27,1945,A,37,6.0NRT,284.3,5.5,D
49.54,-98.449,307.5,1.3,1.1,2020-03-27,1945,A,66,6.0NRT,283.7,14,D
49.637,-101.251,322,1,1,2020-03-27,1945,A,81,6.0NRT,283.6,22.2,D
35.761,-119.382,316.3,1.3,1.1,2020-03-27,2120,A,23,6.0NRT,293.6,14.6,D
36.526,-119.718,313.9,1.2,1.1,2020-03-27,2120,A,23,6.0NRT,293.6,11,D
36.515,-119.814,311.3,1.2,1.1,2020-03-27,2120,A,57,6.0NRT,293,7.9,D
36.536,-119.72,316.3,1.2,1.1,2020-03-27,2120,A,58,6.0NRT,294.2,13.5,D
36.793,-120.643,320.2,1.1,1.1,2020-03-27,2125,A,72,6.0NRT,298.5,15.1,D
36.791,-120.656,320.9,1.1,1.1,2020-03-27,2125,A,70,6.0NRT,300.6,16.7,D
39.019,-121.363,315.3,1.1,1.1,2020-03-27,2125,A,49,6.0NRT,293.4,12.7,D
39.029,-121.365,323.7,1.1,1.1,2020-03-27,2125,A,82,6.0NRT,292.6,22.7,D
39.045,-121.709,313.3,1.1,1,2020-03-27,2125,A,69,6.0NRT,297.6,6.6,D
30.842,-83.892,300.9,1.3,1.1,2020-03-28,0330,T,35,6.0NRT,290.3,5.7,N
31.128,-88.558,301.5,2.5,1.5,2020-03-28,0330,T,42,6.0NRT,291.3,16.9,N
20.025,-76.434,312.7,1,1,2020-03-28,0325,T,85,6.0NRT,294.2,11,N
20.024,-76.444,316.3,1,1,2020-03-28,0325,T,93,6.0NRT,292.8,14.2,N
20.236,-75.249,306.7,1.1,1.1,2020-03-28,0325,T,69,6.0NRT,293.4,8.2,N
20.167,-75.855,305,1.1,1,2020-03-28,0325,T,63,6.0NRT,291.5,6.7,N
20.118,-77.418,305.7,1,1,2020-03-28,0325,T,65,6.0NRT,294.3,5,N
20.426,-77.059,314.9,1,1,2020-03-28,0325,T,90,6.0NRT,293.5,12.5,N
20.622,-76.906,305.5,1,1,2020-03-28,0325,T,65,6.0NRT,293.4,5.6,N
20.621,-76.916,313.5,1,1,2020-03-28,0325,T,87,6.0NRT,293.8,11.2,N
20.631,-76.908,321.2,1,1,2020-03-28,0325,T,100,6.0NRT,293.7,18.2,N
20.63,-76.917,322.1,1,1,2020-03-28,0325,T,100,6.0NRT,293.7,19,N
21.246,-77.77,304.3,1,1,2020-03-28,0325,T,59,6.0NRT,292.1,5.8,N
21.368,-78.33,302.9,1,1,2020-03-28,0325,T,52,6.0NRT,292.7,4.7,N
21.55,-78.537,304.1,1,1,2020-03-28,0325,T,58,6.0NRT,293,5.3,N
21.801,-78.588,306.9,1,1,2020-03-28,0325,T,70,6.0NRT,292.6,7.8,N
21.976,-78.71,344.7,1,1,2020-03-28,0325,T,100,6.0NRT,293.8,52.9,N
21.975,-78.72,327.7,1,1,2020-03-28,0325,T,100,6.0NRT,293,26.7,N
22.263,-80.875,313.8,1.2,1.1,2020-03-28,0325,T,88,6.0NRT,294.4,15,N
22.823,-79.941,315.3,1.1,1,2020-03-28,0325,T,91,6.0NRT,294.1,14.4,N
22.822,-79.952,321.5,1.1,1,2020-03-28,0325,T,100,6.0NRT,294.1,21,N
22.717,-80.736,304.1,1.2,1.1,2020-03-28,0325,T,58,6.0NRT,293.2,6.7,N
22.716,-80.748,312.8,1.2,1.1,2020-03-28,0325,T,86,6.0NRT,293.4,14.1,N
22.597,-81.544,319.7,1.3,1.1,2020-03-28,0325,T,99,6.0NRT,293.5,23.6,N
22.744,-80.753,310.7,1.2,1.1,2020-03-28,0325,T,81,6.0NRT,292.5,12.4,N
22.801,-80.851,307.7,1.2,1.1,2020-03-28,0325,T,72,6.0NRT,293.1,9.8,N
22.8,-80.862,308.9,1.2,1.1,2020-03-28,0325,T,76,6.0NRT,293.6,10.8,N
22.61,-83.234,314.7,1.6,1.3,2020-03-28,0325,T,90,6.0NRT,293.3,26.4,N
22.609,-83.24,315.9,1.6,1.3,2020-03-28,0325,T,92,6.0NRT,293.3,27.8,N
22.916,-81.85,304,1.3,1.1,2020-03-28,0325,T,58,6.0NRT,293.7,7.6,N
23.137,-82.317,311.3,1.4,1.2,2020-03-28,0325,T,82,6.0NRT,294.5,14.8,N
24.694,-77.794,309.5,1,1,2020-03-28,0325,T,66,6.0NRT,293.5,8.6,N
26.6,-78.453,323.9,1,1,2020-03-28,0325,T,100,6.0NRT,292.9,21.6,N
26.598,-78.463,321.1,1,1,2020-03-28,0325,T,100,6.0NRT,292.6,18.7,N
26.608,-78.46,330.9,1,1,2020-03-28,0325,T,100,6.0NRT,291.2,31.2,N
26.607,-78.47,305.7,1,1,2020-03-28,0325,T,36,6.0NRT,290.3,7.1,N
26.876,-77.635,306.8,1.1,1,2020-03-28,0325,T,48,6.0NRT,289.9,8.8,N
30.496,-109.626,305,1.5,1.2,2020-03-28,0510,T,63,6.0NRT,276.6,19.9,N
17.846,-93.102,308.3,3.1,1.7,2020-03-28,0505,T,73,6.0NRT,295.6,34.9,N
17.843,-93.131,319.3,3.1,1.7,2020-03-28,0505,T,98,6.0NRT,295.8,80.4,N
17.844,-93.107,314.3,3.1,1.7,2020-03-28,0505,T,88,6.0NRT,295.8,56.7,N
17.842,-93.136,314.1,3.1,1.7,2020-03-28,0505,T,88,6.0NRT,295.5,55.4,N
17.899,-93.172,317.1,3.1,1.7,2020-03-28,0505,T,94,6.0NRT,296.3,69.5,N
17.896,-93.201,321,3.1,1.7,2020-03-28,0505,T,100,6.0NRT,296,88.4,N
17.91,-93.52,306.3,2.9,1.6,2020-03-28,0505,T,65,6.0NRT,295.2,27.9,N
18.006,-93.448,314.5,2.9,1.6,2020-03-28,0505,T,89,6.0NRT,295.6,55,N
18.007,-93.453,318.5,2.9,1.6,2020-03-28,0505,T,97,6.0NRT,295.6,72.2,N
17.604,-98.766,300.1,1.2,1.1,2020-03-28,0505,T,12,6.0NRT,288.1,5.8,N
17.936,-96.094,307.8,1.9,1.3,2020-03-28,0505,T,73,6.0NRT,296.8,13.9,N
17.614,-98.767,300.8,1.2,1.1,2020-03-28,0505,T,34,6.0NRT,287.5,6.6,N
18.22,-93.901,304.9,2.7,1.6,2020-03-28,0505,T,61,6.0NRT,294.4,18.8,N
18.435,-96.619,316.4,1.7,1.3,2020-03-28,0505,T,93,6.0NRT,296,26.6,N
18.159,-100.215,307.9,1.1,1,2020-03-28,0505,T,72,6.0NRT,296.8,5.3,N
18.188,-100.21,312.5,1.1,1,2020-03-28,0505,T,85,6.0NRT,295.4,9.7,N
19.57,-92.249,308.4,3.8,1.8,2020-03-28,0505,T,60,6.0NRT,296.5,46.1,N
19.561,-92.253,306.6,3.8,1.8,2020-03-28,0505,T,47,6.0NRT,296.5,38.6,N
19.177,-97.303,317.3,1.6,1.2,2020-03-28,0505,T,95,6.0NRT,282.7,38.3,N
19.16,-98.945,317.2,1.2,1.1,2020-03-28,0505,T,95,6.0NRT,287.9,24.3,N
19.158,-98.956,305.6,1.2,1.1,2020-03-28,0505,T,41,6.0NRT,284.5,12.2,N
19.17,-98.946,311.9,1.2,1.1,2020-03-28,0505,T,83,6.0NRT,285.1,17.8,N
19.168,-98.957,303,1.2,1.1,2020-03-28,0505,T,21,6.0NRT,284.2,9.6,N
19.16,-99.33,300.8,1.2,1.1,2020-03-28,0505,T,20,6.0NRT,276.4,9.7,N
19.158,-99.341,306.6,1.2,1.1,2020-03-28,0505,T,62,6.0NRT,278,13.9,N
19.162,-99.336,306.3,1.2,1.1,2020-03-28,0505,T,68,6.0NRT,277.7,14.5,N
19.491,-97.915,300.6,1.5,1.2,2020-03-28,0505,T,30,6.0NRT,285.4,11.1,N
19.508,-97.864,300.2,1.5,1.2,2020-03-28,0505,T,20,6.0NRT,282.2,11.6,N
19.095,-101.506,311.3,1,1,2020-03-28,0505,T,82,6.0NRT,292.9,10.1,N
19.627,-97.639,310.7,1.5,1.2,2020-03-28,0505,T,80,6.0NRT,286.5,23.7,N
19.638,-97.64,333,1.5,1.2,2020-03-28,0505,T,100,6.0NRT,289.7,65.2,N
19.642,-97.633,309.5,1.5,1.2,2020-03-28,0505,T,65,6.0NRT,288.4,21.3,N
19.64,-97.647,324.3,1.5,1.2,2020-03-28,0505,T,100,6.0NRT,289.2,44.4,N
19.676,-97.623,323.9,1.5,1.2,2020-03-28,0505,T,100,6.0NRT,287.8,45.3,N
19.695,-97.652,318.6,1.5,1.2,2020-03-28,0505,T,97,6.0NRT,288.4,33.4,N
19.68,-98.27,301,1.4,1.2,2020-03-28,0505,T,18,6.0NRT,284.6,10,N
19.576,-99.116,303.5,1.2,1.1,2020-03-28,0505,T,55,6.0NRT,287.6,8.7,N
19.586,-99.118,302.6,1.2,1.1,2020-03-28,0505,T,50,6.0NRT,288.6,8.4,N
19.7,-98.274,302.1,1.4,1.2,2020-03-28,0505,T,32,6.0NRT,285.9,11.3,N
19.434,-102.101,303.6,1,1,2020-03-28,0505,T,31,6.0NRT,288.6,6.4,N
19.433,-102.111,309.3,1,1,2020-03-28,0505,T,77,6.0NRT,289.4,10.1,N
19.442,-102.112,308.6,1,1,2020-03-28,0505,T,70,6.0NRT,287.9,9.7,N
19.502,-102.007,324,1,1,2020-03-28,0505,T,100,6.0NRT,288.6,24.1,N
20.575,-101.171,314.5,1,1,2020-03-28,0505,T,89,6.0NRT,291.7,13.9,N
20.584,-101.173,300.9,1,1,2020-03-28,0505,T,28,6.0NRT,290.5,4.7,N
20.591,-101.928,303,1,1,2020-03-28,0505,T,52,6.0NRT,289.7,5.9,N
22.8,-98.799,306.8,1.4,1.2,2020-03-28,0505,T,69,6.0NRT,295.2,8.4,N
30.2,-100.1,301.2,1.5,1.2,2020-03-28,0505,T,38,6.0NRT,286.7,9.5,N
30.198,-100.115,301.3,1.5,1.2,2020-03-28,0505,T,40,6.0NRT,287.4,9.3,N
20.238,-75.253,305.8,3.2,1.7,2020-03-28,0610,A,66,6.0NRT,291.6,39.9,N
20.239,-75.23,305,3.2,1.7,2020-03-28,0610,A,62,6.0NRT,291.6,36.5,N
18.709,-68.986,302.1,1.1,1.1,2020-03-28,0610,A,46,6.0NRT,291.7,5.7,N
35.047,-90.163,300.5,1.2,1.1,2020-03-28,0745,A,29,6.0NRT,286.9,5.7,N
19.342,-90.56,308.9,1,1,2020-03-28,0750,A,76,6.0NRT,296.3,7.4,N
19.568,-92.239,333.9,1,1,2020-03-28,0750,A,100,6.0NRT,297.6,33.1,N
19.567,-92.229,322.3,1,1,2020-03-28,0750,A,100,6.0NRT,297.3,18.4,N
19.402,-92.041,309.7,1,1,2020-03-28,0750,A,67,6.0NRT,297.3,7,N
19.393,-92.042,321.1,1,1,2020-03-28,0750,A,100,6.0NRT,297.3,16.6,N
19.37,-92.007,307.5,1,1,2020-03-28,0750,A,55,6.0NRT,297.3,5.6,N
18.415,-91.334,308.1,1,1,2020-03-28,0750,A,72,6.0NRT,296.3,6.5,N
18.413,-91.325,312,1,1,2020-03-28,0750,A,83,6.0NRT,296.5,9,N
18.057,-91.845,313.3,1,1,2020-03-28,0750,A,86,6.0NRT,296.7,10.2,N
18.226,-93.894,308.9,1.1,1.1,2020-03-28,0750,A,75,6.0NRT,296,8.5,N
17.902,-92.495,315.4,1,1,2020-03-28,0750,A,91,6.0NRT,296.6,11.9,N
17.901,-92.486,349.3,1,1,2020-03-28,0750,A,100,6.0NRT,297.8,60.7,N
17.907,-93.185,321.6,1.1,1,2020-03-28,0750,A,100,6.0NRT,296.9,19.1,N
17.905,-93.175,322.9,1.1,1,2020-03-28,0750,A,100,6.0NRT,297.2,20.5,N
17.898,-93.187,311.7,1.1,1,2020-03-28,0750,A,83,6.0NRT,297.7,10.1,N
17.915,-93.524,311.7,1.1,1,2020-03-28,0750,A,83,6.0NRT,295.4,11.2,N
17.914,-93.514,314.8,1.1,1,2020-03-28,0750,A,90,6.0NRT,295.3,14,N
17.844,-93.12,332.8,1.1,1,2020-03-28,0750,A,100,6.0NRT,296.7,34.5,N
17.843,-93.11,327.5,1.1,1,2020-03-28,0750,A,100,6.0NRT,296.9,27.1,N
17.543,-91.481,320.1,1,1,2020-03-28,0750,A,100,6.0NRT,296.7,16.3,N
26.883,-77.64,364.1,1.6,1.2,2020-03-28,1535,T,94,6.0NRT,305.1,0,D
26.606,-78.464,360.3,1.8,1.3,2020-03-28,1535,T,82,6.0NRT,305.1,184.1,D
26.604,-78.446,347.7,1.8,1.3,2020-03-28,1535,T,0,6.0NRT,299.9,111.6,D
26.714,-80.388,361.5,2.5,1.5,2020-03-28,1535,T,87,6.0NRT,304.6,308.7,D
26.707,-80.395,354,2.5,1.5,2020-03-28,1535,T,97,6.0NRT,305.7,236.8,D
26.705,-80.37,328.5,2.5,1.5,2020-03-28,1535,T,79,6.0NRT,301.7,68.1,D
24.689,-77.798,329.8,1.5,1.2,2020-03-28,1535,T,76,6.0NRT,297.4,38.3,D
24.686,-77.79,319.4,1.5,1.2,2020-03-28,1535,T,41,6.0NRT,296.7,17.2,D
22.68,-81.171,321.2,2.5,1.5,2020-03-28,1535,T,63,6.0NRT,304.8,23.2,D
22.527,-79.969,337.7,2,1.4,2020-03-28,1535,T,87,6.0NRT,303.6,83.4,D
22.525,-79.949,340.8,2,1.4,2020-03-28,1535,T,89,6.0NRT,304.3,96.5,D
22.515,-79.97,319.1,2,1.4,2020-03-28,1535,T,56,6.0NRT,302.4,19.3,D
22.512,-79.95,323.7,2,1.4,2020-03-28,1535,T,72,6.0NRT,304.5,31.2,D
22.336,-80.489,331.6,2.2,1.4,2020-03-28,1535,T,82,6.0NRT,305.1,64.1,D
22.334,-80.468,331.6,2.2,1.4,2020-03-28,1535,T,82,6.0NRT,305.8,62.6,D
22.323,-80.491,335.9,2.2,1.4,2020-03-28,1535,T,85,6.0NRT,303.9,82.4,D
22.321,-80.469,334.8,2.2,1.4,2020-03-28,1535,T,85,6.0NRT,307.4,76,D
22,-78.225,321.4,1.5,1.2,2020-03-28,1535,T,46,6.0NRT,304,15.1,D
21.996,-78.218,318.4,1.5,1.2,2020-03-28,1535,T,25,6.0NRT,300.7,9.7,D
22.052,-78.976,330.3,1.7,1.3,2020-03-28,1535,T,80,6.0NRT,304.5,40.1,D
22.177,-80.697,320,2.3,1.5,2020-03-28,1535,T,65,6.0NRT,305.4,22.7,D
21.882,-79.514,338.9,1.9,1.3,2020-03-28,1535,T,88,6.0NRT,306.3,71.9,D
21.877,-79.521,337.2,1.9,1.3,2020-03-28,1535,T,86,6.0NRT,305.3,65.9,D
21.875,-79.504,323.4,1.9,1.3,2020-03-28,1535,T,54,6.0NRT,307.2,18.8,D
21.916,-80.205,320.8,2.1,1.4,2020-03-28,1535,T,64,6.0NRT,305.3,29.5,D
21.604,-78.092,338.9,1.5,1.2,2020-03-28,1535,T,87,6.0NRT,305.5,53.9,D
21.602,-78.078,360.8,1.5,1.2,2020-03-28,1535,T,100,6.0NRT,308.2,135.5,D
21.581,-78.268,326,1.5,1.2,2020-03-28,1535,T,74,6.0NRT,309.1,17.8,D
21.534,-78.55,335,1.6,1.2,2020-03-28,1535,T,84,6.0NRT,309.7,46.9,D
21.533,-78.535,322.7,1.6,1.2,2020-03-28,1535,T,50,6.0NRT,304.2,17.6,D
21.405,-77.657,325,1.4,1.2,2020-03-28,1535,T,57,6.0NRT,303.2,20.7,D
21.252,-78.207,331.5,1.5,1.2,2020-03-28,1535,T,79,6.0NRT,308.7,28,D
21.25,-78.193,329.8,1.5,1.2,2020-03-28,1535,T,77,6.0NRT,308.9,23.6,D
21.252,-78.294,328.1,1.5,1.2,2020-03-28,1535,T,75,6.0NRT,307.2,20.7,D
21.25,-78.28,329,1.5,1.2,2020-03-28,1535,T,76,6.0NRT,308.2,21.8,D
21.169,-78.369,327.6,1.5,1.2,2020-03-28,1535,T,74,6.0NRT,309.3,26.5,D
20.903,-78.131,334.6,1.4,1.2,2020-03-28,1535,T,83,6.0NRT,304.6,39.2,D
20.899,-78.139,322.9,1.4,1.2,2020-03-28,1535,T,46,6.0NRT,304.6,12.3,D
20.897,-78.125,326.2,1.4,1.2,2020-03-28,1535,T,71,6.0NRT,304.6,19.7,D
20.669,-76.529,325.7,1.2,1.1,2020-03-28,1535,T,60,6.0NRT,304.7,14,D
20.836,-78.064,321,1.4,1.2,2020-03-28,1535,T,46,6.0NRT,304.1,10.4,D
20.423,-75.607,328.6,1.1,1,2020-03-28,1535,T,80,6.0NRT,299.8,20.2,D
20.434,-76.083,372.5,1.1,1,2020-03-28,1535,T,100,6.0NRT,308.3,130.1,D
20.433,-76.073,354.6,1.1,1,2020-03-28,1535,T,97,6.0NRT,304.8,69.6,D
20.312,-75.538,327.9,1.1,1,2020-03-28,1535,T,78,6.0NRT,300,19.6,D
20.467,-76.914,321.1,1.2,1.1,2020-03-28,1535,T,28,6.0NRT,303.8,10.4,D
20.259,-75.614,339.8,1.1,1,2020-03-28,1535,T,88,6.0NRT,306,36.2,D
19.377,-71.341,314.2,1.2,1.1,2020-03-28,1535,T,49,6.0NRT,299.5,9.4,D
19.44,-71.992,316.8,1.1,1.1,2020-03-28,1535,T,48,6.0NRT,299.9,9.8,D
19.438,-71.982,315.4,1.1,1.1,2020-03-28,1535,T,44,6.0NRT,300.3,8.7,D
19.296,-71.41,311.5,1.2,1.1,2020-03-28,1535,T,25,6.0NRT,297.7,7.8,D
19.25,-71.261,349.4,1.2,1.1,2020-03-28,1535,T,95,6.0NRT,298.3,79.6,D
19.248,-71.249,313.9,1.2,1.1,2020-03-28,1535,T,44,6.0NRT,294.6,13,D
19.254,-71.471,355.4,1.2,1.1,2020-03-28,1535,T,98,6.0NRT,297.8,93.2,D
19.252,-71.46,338.2,1.2,1.1,2020-03-28,1535,T,89,6.0NRT,295.8,48.4,D
19.244,-71.473,311.4,1.2,1.1,2020-03-28,1535,T,37,6.0NRT,294.3,9.2,D
19.321,-72.008,322.4,1.1,1.1,2020-03-28,1535,T,66,6.0NRT,302.9,10.2,D
18.858,-69.46,311.1,1.6,1.3,2020-03-28,1535,T,65,6.0NRT,296,11.5,D
19.185,-71.432,325.7,1.2,1.1,2020-03-28,1535,T,79,6.0NRT,297.3,22.9,D
19.271,-72.334,324,1.1,1,2020-03-28,1535,T,75,6.0NRT,305.6,12.8,D
19.27,-72.323,325.1,1.1,1,2020-03-28,1535,T,76,6.0NRT,305.3,14.3,D
19.214,-72.097,326.5,1.1,1.1,2020-03-28,1535,T,79,6.0NRT,309.7,11.6,D
19.212,-72.087,324.1,1.1,1.1,2020-03-28,1535,T,75,6.0NRT,309.3,7.7,D
18.926,-70.35,317.7,1.4,1.2,2020-03-28,1535,T,69,6.0NRT,296.9,17.9,D
18.942,-72.223,323.9,1.1,1.1,2020-03-28,1535,T,36,6.0NRT,307.6,9.9,D
18.861,-72.022,316.5,1.1,1.1,2020-03-28,1535,T,55,6.0NRT,301.9,7.1,D
18.319,-70.968,324.2,1.3,1.1,2020-03-28,1535,T,72,6.0NRT,295.6,27.6,D
18.443,-77.496,318.2,1.2,1.1,2020-03-28,1535,T,69,6.0NRT,299.3,13.5,D
39.784,-92.995,313.4,1,1,2020-03-28,1710,T,69,6.0NRT,293.4,9,D
38.345,-95.912,313.5,1.1,1,2020-03-28,1710,T,71,6.0NRT,293.8,9.6,D
38.343,-95.9,319.6,1.1,1,2020-03-28,1710,T,78,6.0NRT,294.6,15.4,D
38.304,-96.508,307,1.1,1,2020-03-28,1710,T,59,6.0NRT,293.2,5.4,D
38.252,-96.178,311.5,1.1,1,2020-03-28,1710,T,68,6.0NRT,293.2,9.1,D
37.376,-96.386,306.4,1.1,1,2020-03-28,1710,T,59,6.0NRT,293.7,4.7,D
37.375,-96.374,326.1,1.1,1,2020-03-28,1710,T,83,6.0NRT,294.3,23.7,D
37.114,-96.911,340.5,1.1,1,2020-03-28,1710,T,92,6.0NRT,296.4,47.7,D
37.113,-96.899,333.9,1.1,1,2020-03-28,1710,T,88,6.0NRT,295.2,35.6,D
37.105,-96.913,308.7,1.1,1,2020-03-28,1710,T,64,6.0NRT,293.8,6.7,D
37.103,-96.9,307.2,1.1,1,2020-03-28,1710,T,61,6.0NRT,293.9,5.3,D
36.688,-96.379,318.9,1.1,1,2020-03-28,1710,T,78,6.0NRT,295.1,15.2,D
36.538,-96.421,307.6,1.1,1,2020-03-28,1710,T,63,6.0NRT,295.5,5,D
34.724,-96.817,310,1.1,1,2020-03-28,1710,T,65,6.0NRT,297.6,5.7,D
34.497,-96.436,324.1,1,1,2020-03-28,1710,T,81,6.0NRT,296.6,19.4,D
34.763,-99.369,308.6,1.3,1.1,2020-03-28,1710,T,40,6.0NRT,297,7.3,D
34.073,-96.431,308.5,1,1,2020-03-28,1710,T,60,6.0NRT,294.6,5.7,D
33.886,-96.078,310.9,1,1,2020-03-28,1710,T,66,6.0NRT,293.4,7.8,D
31.888,-88.054,315.8,2.3,1.5,2020-03-28,1710,T,72,6.0NRT,296.6,35.2,D
33.619,-98.456,313.3,1.2,1.1,2020-03-28,1710,T,70,6.0NRT,295,12.3,D
30.488,-85.381,313,3.8,1.8,2020-03-28,1710,T,34,6.0NRT,296.4,28.5,D
30.497,-85.385,313,3.8,1.8,2020-03-28,1710,T,64,6.0NRT,296.9,34.4,D
30.488,-85.347,314.6,3.8,1.8,2020-03-28,1710,T,67,6.0NRT,297.4,43.4,D
30.233,-84.884,316.4,4.1,1.9,2020-03-28,1710,T,70,6.0NRT,294.1,72.2,D
30.223,-84.843,316,4.1,1.9,2020-03-28,1710,T,69,6.0NRT,292.7,70.5,D
30.236,-84.845,313,4.1,1.9,2020-03-28,1710,T,28,6.0NRT,291.8,46.8,D
30.219,-84.85,314.5,4.1,1.9,2020-03-28,1710,T,56,6.0NRT,293.5,59.1,D
30.691,-87.569,324,2.7,1.6,2020-03-28,1710,T,80,6.0NRT,294.6,66.3,D
30.677,-87.573,316.6,2.7,1.6,2020-03-28,1710,T,64,6.0NRT,293.8,34.3,D
30.772,-89.702,312.4,1.9,1.3,2020-03-28,1710,T,33,6.0NRT,295.3,19.3,D
31.713,-98.525,344.4,1.1,1.1,2020-03-28,1710,T,88,6.0NRT,291.5,57,D
31.712,-98.513,377.2,1.1,1.1,2020-03-28,1710,T,100,6.0NRT,291.8,166.2,D
31.784,-101.014,319,1.5,1.2,2020-03-28,1710,T,73,6.0NRT,296.5,25.3,D
30.484,-99.195,313.6,1.2,1.1,2020-03-28,1710,T,70,6.0NRT,291,12.1,D
30.482,-99.202,310.7,1.2,1.1,2020-03-28,1710,T,66,6.0NRT,290.9,9.1,D
30.213,-99.733,324,1.2,1.1,2020-03-28,1710,T,81,6.0NRT,290.1,28,D
26.482,-98.627,324.6,1,1,2020-03-28,1715,T,74,6.0NRT,294.6,13.5,D
25.086,-99.865,325.5,1.1,1.1,2020-03-28,1715,T,69,6.0NRT,308,12.7,D
23.801,-98.169,324.3,1,1,2020-03-28,1715,T,67,6.0NRT,301.8,10.9,D
21.301,-87.13,321.5,4.7,2,2020-03-28,1715,T,72,6.0NRT,293.9,114.3,D
21.301,-87.135,318.1,4.7,2,2020-03-28,1715,T,69,6.0NRT,293.8,93.4,D
21.292,-87.091,318.8,4.8,2,2020-03-28,1715,T,70,6.0NRT,294.8,100.5,D
21.321,-88.842,323.8,3.6,1.8,2020-03-28,1715,T,77,6.0NRT,308,56.9,D
21.313,-88.809,325.8,3.6,1.8,2020-03-28,1715,T,79,6.0NRT,308.6,72.9,D
21.327,-88.846,320.3,3.6,1.8,2020-03-28,1715,T,72,6.0NRT,308,36.8,D
21.32,-88.813,328.5,3.6,1.8,2020-03-28,1715,T,82,6.0NRT,308.9,94.8,D
23.054,-98.987,332.7,1,1,2020-03-28,1715,T,79,6.0NRT,304.6,18.4,D
23.052,-98.977,343.9,1,1,2020-03-28,1715,T,90,6.0NRT,307.7,36.3,D
21.236,-88.726,325.7,3.7,1.8,2020-03-28,1715,T,79,6.0NRT,308.4,75.9,D
21.244,-88.731,324.1,3.7,1.8,2020-03-28,1715,T,76,6.0NRT,308.9,61.3,D
21.052,-89.471,327.2,3.3,1.7,2020-03-28,1715,T,76,6.0NRT,309.8,73.5,D
20.899,-89.042,318.6,3.5,1.8,2020-03-28,1715,T,56,6.0NRT,307.2,33.3,D
20.906,-89.047,320,3.5,1.8,2020-03-28,1715,T,64,6.0NRT,307.7,40.9,D
20.681,-88.366,325.1,4,1.9,2020-03-28,1715,T,74,6.0NRT,303.8,107.9,D
20.82,-89.003,320.3,3.6,1.8,2020-03-28,1715,T,65,6.0NRT,308.2,43.7,D
