latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,latlongtuple
17.842,-93.11,331.0,1.1,1.0,2020-03-25,1645,T,80,6.0NRT,303.5,20.6,D,"(17.842, -93.11)"
17.586,-91.334,320.3,1.0,1.0,2020-03-25,1645,T,45,6.0NRT,306.5,6.6,D,"(17.586, -91.334)"
18.259,-96.34200000000001,323.5,1.6,1.2,2020-03-25,1645,T,59,6.0NRT,306.2,16.3,D,"(18.259, -96.34200000000001)"
17.87,-93.5,320.0,1.1,1.0,2020-03-25,1645,T,61,6.0NRT,304.9,7.4,D,"(17.87, -93.5)"
18.131,-95.681,322.1,1.4,1.2,2020-03-25,1645,T,44,6.0NRT,306.1,12.2,D,"(18.131, -95.681)"
17.829,-93.61,317.8,1.1,1.0,2020-03-25,1645,T,38,6.0NRT,303.6,5.5,D,"(17.829, -93.61)"
17.657,-93.359,319.5,1.1,1.0,2020-03-25,1645,T,63,6.0NRT,304.3,8.1,D,"(17.657, -93.359)"
17.766,-94.83,319.2,1.3,1.1,2020-03-25,1645,T,60,6.0NRT,303.7,10.6,D,"(17.766, -94.83)"
49.305,-99.411,300.1,1.7,1.3,2020-03-25,1815,T,24,6.0NRT,275.1,14.6,D,"(49.305, -99.411)"
39.95,-99.73299999999999,328.8,3.0,1.7,2020-03-25,1815,T,83,6.0NRT,300.1,105.5,D,"(39.95, -99.73299999999999)"
37.059,-98.88799999999999,351.8,4.1,1.9,2020-03-25,1820,T,96,6.0NRT,300.6,462.0,D,"(37.059, -98.88799999999999)"
37.048,-98.844,338.7,4.2,1.9,2020-03-25,1820,T,89,6.0NRT,299.5,272.4,D,"(37.048, -98.844)"
37.043,-98.895,324.0,4.1,1.9,2020-03-25,1820,T,76,6.0NRT,299.7,122.3,D,"(37.043, -98.895)"
37.031,-98.851,315.5,4.2,1.9,2020-03-25,1820,T,60,6.0NRT,299.3,62.3,D,"(37.031, -98.851)"
37.071999999999996,-98.89,316.3,4.1,1.9,2020-03-25,1820,T,53,6.0NRT,299.6,62.2,D,"(37.071999999999996, -98.89)"
37.061,-98.846,319.2,4.2,1.9,2020-03-25,1820,T,67,6.0NRT,298.6,86.5,D,"(37.061, -98.846)"
37.056,-98.897,345.0,4.1,1.9,2020-03-25,1820,T,92,6.0NRT,299.9,351.4,D,"(37.056, -98.897)"
37.045,-98.853,346.5,4.2,1.9,2020-03-25,1820,T,93,6.0NRT,300.1,380.7,D,"(37.045, -98.853)"
36.39,-99.73100000000001,320.5,3.8,1.8,2020-03-25,1820,T,50,6.0NRT,298.4,94.6,D,"(36.39, -99.73100000000001)"
36.383,-99.738,323.3,3.8,1.8,2020-03-25,1820,T,74,6.0NRT,295.5,122.7,D,"(36.383, -99.738)"
36.373000000000005,-99.697,317.0,3.9,1.8,2020-03-25,1820,T,50,6.0NRT,294.8,83.5,D,"(36.373000000000005, -99.697)"
35.739000000000004,-99.414,314.5,4.2,1.9,2020-03-25,1820,T,58,6.0NRT,293.6,69.1,D,"(35.739000000000004, -99.414)"
35.736,-99.421,314.4,4.2,1.9,2020-03-25,1820,T,58,6.0NRT,293.1,69.1,D,"(35.736, -99.421)"
32.753,-101.197,318.9,3.9,1.8,2020-03-25,1820,T,71,6.0NRT,300.3,79.8,D,"(32.753, -101.197)"
32.747,-101.206,317.5,3.9,1.8,2020-03-25,1820,T,69,6.0NRT,300.7,67.8,D,"(32.747, -101.206)"
34.339,-110.257,322.6,1.1,1.0,2020-03-25,1820,T,81,6.0NRT,294.5,18.5,D,"(34.339, -110.257)"
34.336999999999996,-110.245,308.0,1.1,1.0,2020-03-25,1820,T,62,6.0NRT,293.5,4.7,D,"(34.336999999999996, -110.245)"
33.418,-110.86200000000001,320.0,1.1,1.0,2020-03-25,1820,T,75,6.0NRT,302.2,11.4,D,"(33.418, -110.86200000000001)"
30.401999999999997,-101.324,318.8,4.4,1.9,2020-03-25,1820,T,55,6.0NRT,306.0,63.8,D,"(30.401999999999997, -101.324)"
30.401,-101.329,319.1,4.4,1.9,2020-03-25,1820,T,56,6.0NRT,306.2,67.5,D,"(30.401, -101.329)"
30.641,-106.296,331.8,2.0,1.4,2020-03-25,1820,T,79,6.0NRT,310.3,49.3,D,"(30.641, -106.296)"
24.936,-107.406,316.0,2.3,1.5,2020-03-25,1820,T,44,6.0NRT,302.9,16.5,D,"(24.936, -107.406)"
24.088,-106.758,317.7,2.7,1.6,2020-03-25,1820,T,58,6.0NRT,302.0,33.0,D,"(24.088, -106.758)"
40.833,-79.936,309.7,1.0,1.0,2020-03-25,1820,A,34,6.0NRT,281.5,8.0,D,"(40.833, -79.936)"
40.801,-82.514,301.9,1.3,1.1,2020-03-25,1820,A,42,6.0NRT,289.9,4.0,D,"(40.801, -82.514)"
41.458,-81.67,310.1,1.1,1.1,2020-03-25,1820,A,70,6.0NRT,290.4,8.9,D,"(41.458, -81.67)"
41.456,-81.684,306.8,1.1,1.1,2020-03-25,1820,A,64,6.0NRT,291.8,6.2,D,"(41.456, -81.684)"
42.269,-83.95700000000001,302.7,1.4,1.2,2020-03-25,1820,A,53,6.0NRT,289.2,6.7,D,"(42.269, -83.95700000000001)"
42.762,-81.491,306.4,1.1,1.0,2020-03-25,1820,A,62,6.0NRT,291.8,6.0,D,"(42.762, -81.491)"
42.50899999999999,-85.18,301.6,1.6,1.2,2020-03-25,1820,A,45,6.0NRT,288.0,8.2,D,"(42.50899999999999, -85.18)"
18.207,-70.551,317.7,1.1,1.0,2020-03-25,1810,A,68,6.0NRT,306.8,12.8,D,"(18.207, -70.551)"
18.430999999999997,-71.212,324.3,1.0,1.0,2020-03-25,1810,A,44,6.0NRT,308.3,7.8,D,"(18.430999999999997, -71.212)"
18.808,-70.862,328.2,1.1,1.0,2020-03-25,1810,A,58,6.0NRT,309.9,14.2,D,"(18.808, -70.862)"
18.939,-71.048,328.6,1.1,1.0,2020-03-25,1810,A,78,6.0NRT,299.5,21.3,D,"(18.939, -71.048)"
18.899,-71.54899999999999,326.1,1.0,1.0,2020-03-25,1810,A,42,6.0NRT,307.4,9.2,D,"(18.899, -71.54899999999999)"
18.980999999999998,-71.41,323.8,1.0,1.0,2020-03-25,1810,A,51,6.0NRT,308.5,7.6,D,"(18.980999999999998, -71.41)"
19.109,-71.288,322.6,1.0,1.0,2020-03-25,1810,A,51,6.0NRT,302.3,11.5,D,"(19.109, -71.288)"
19.195,-71.396,330.1,1.0,1.0,2020-03-25,1810,A,79,6.0NRT,298.5,23.7,D,"(19.195, -71.396)"
19.177,-72.259,325.0,1.0,1.0,2020-03-25,1810,A,68,6.0NRT,310.4,7.4,D,"(19.177, -72.259)"
18.247,-78.15,321.3,1.9,1.3,2020-03-25,1810,A,62,6.0NRT,300.5,19.8,D,"(18.247, -78.15)"
19.367,-72.02,326.1,1.0,1.0,2020-03-25,1810,A,58,6.0NRT,311.0,7.7,D,"(19.367, -72.02)"
19.439,-71.959,327.6,1.0,1.0,2020-03-25,1810,A,66,6.0NRT,305.2,14.7,D,"(19.439, -71.959)"
20.028,-75.726,322.3,1.2,1.1,2020-03-25,1815,A,42,6.0NRT,302.8,14.3,D,"(20.028, -75.726)"
20.21,-74.979,337.4,1.1,1.1,2020-03-25,1815,A,87,6.0NRT,302.2,37.1,D,"(20.21, -74.979)"
20.208,-74.98899999999999,338.0,1.1,1.1,2020-03-25,1815,A,88,6.0NRT,304.5,38.2,D,"(20.208, -74.98899999999999)"
20.484,-76.70100000000001,328.3,1.4,1.2,2020-03-25,1815,A,57,6.0NRT,310.3,19.4,D,"(20.484, -76.70100000000001)"
20.926,-77.48899999999999,322.9,1.5,1.2,2020-03-25,1815,A,36,6.0NRT,298.2,20.8,D,"(20.926, -77.48899999999999)"
20.924,-77.503,326.5,1.5,1.2,2020-03-25,1815,A,41,6.0NRT,302.0,28.5,D,"(20.924, -77.503)"
20.936,-78.15899999999999,331.4,1.7,1.3,2020-03-25,1815,A,79,6.0NRT,302.3,38.9,D,"(20.936, -78.15899999999999)"
20.934,-78.175,327.1,1.7,1.3,2020-03-25,1815,A,68,6.0NRT,302.3,25.8,D,"(20.934, -78.175)"
21.287,-78.337,332.9,1.7,1.3,2020-03-25,1815,A,83,6.0NRT,300.3,47.1,D,"(21.287, -78.337)"
21.285,-78.343,326.3,1.7,1.3,2020-03-25,1815,A,46,6.0NRT,302.8,29.8,D,"(21.285, -78.343)"
21.375999999999998,-78.428,333.4,1.7,1.3,2020-03-25,1815,A,83,6.0NRT,307.5,44.9,D,"(21.375999999999998, -78.428)"
21.373,-78.445,329.3,1.7,1.3,2020-03-25,1815,A,79,6.0NRT,308.1,34.3,D,"(21.373, -78.445)"
21.373,-78.433,338.1,1.7,1.3,2020-03-25,1815,A,87,6.0NRT,307.8,60.2,D,"(21.373, -78.433)"
21.605999999999998,-78.56,342.1,1.7,1.3,2020-03-25,1815,A,89,6.0NRT,310.5,70.3,D,"(21.605999999999998, -78.56)"
21.976999999999997,-78.027,323.5,1.6,1.2,2020-03-25,1815,A,70,6.0NRT,302.2,23.9,D,"(21.976999999999997, -78.027)"
22.004,-80.297,326.7,2.3,1.5,2020-03-25,1815,A,74,6.0NRT,306.5,46.7,D,"(22.004, -80.297)"
22.021,-80.278,319.4,2.2,1.5,2020-03-25,1815,A,49,6.0NRT,304.2,21.3,D,"(22.021, -80.278)"
22.217,-79.946,321.6,2.1,1.4,2020-03-25,1815,A,52,6.0NRT,304.2,25.4,D,"(22.217, -79.946)"
22.285999999999998,-80.138,328.0,2.2,1.4,2020-03-25,1815,A,77,6.0NRT,302.0,40.6,D,"(22.285999999999998, -80.138)"
22.284000000000002,-80.993,328.0,2.5,1.5,2020-03-25,1815,A,77,6.0NRT,301.7,71.0,D,"(22.284000000000002, -80.993)"
22.281999999999996,-80.975,321.2,2.5,1.5,2020-03-25,1815,A,68,6.0NRT,299.8,40.9,D,"(22.281999999999996, -80.975)"
22.276999999999997,-80.999,319.4,2.5,1.5,2020-03-25,1815,A,64,6.0NRT,301.5,36.9,D,"(22.276999999999997, -80.999)"
22.761,-81.80199999999999,332.5,2.8,1.6,2020-03-25,1815,A,83,6.0NRT,302.4,83.8,D,"(22.761, -81.80199999999999)"
22.756,-81.828,322.8,2.8,1.6,2020-03-25,1815,A,63,6.0NRT,302.9,32.8,D,"(22.756, -81.828)"
22.749000000000002,-81.804,321.2,2.8,1.6,2020-03-25,1815,A,59,6.0NRT,302.6,25.1,D,"(22.749000000000002, -81.804)"
22.763,-81.807,328.4,2.8,1.6,2020-03-25,1815,A,79,6.0NRT,302.1,58.1,D,"(22.763, -81.807)"
22.755,-82.29700000000001,323.5,3.0,1.7,2020-03-25,1815,A,72,6.0NRT,303.9,43.5,D,"(22.755, -82.29700000000001)"
22.755,-82.304,324.4,3.0,1.7,2020-03-25,1815,A,75,6.0NRT,304.0,47.4,D,"(22.755, -82.304)"
22.68,-82.889,319.9,3.4,1.7,2020-03-25,1815,A,63,6.0NRT,298.1,51.7,D,"(22.68, -82.889)"
22.993000000000002,-81.491,316.7,2.6,1.6,2020-03-25,1815,A,29,6.0NRT,298.6,22.6,D,"(22.993000000000002, -81.491)"
22.65,-83.189,318.2,3.5,1.8,2020-03-25,1815,A,38,6.0NRT,300.9,28.5,D,"(22.65, -83.189)"
22.643,-83.19200000000001,319.9,3.5,1.8,2020-03-25,1815,A,45,6.0NRT,301.9,36.9,D,"(22.643, -83.19200000000001)"
26.72,-77.38,338.4,1.2,1.1,2020-03-25,1815,A,89,6.0NRT,304.3,40.3,D,"(26.72, -77.38)"
26.718000000000004,-77.392,347.4,1.2,1.1,2020-03-25,1815,A,94,6.0NRT,305.9,61.2,D,"(26.718000000000004, -77.392)"
26.715999999999998,-77.404,326.3,1.2,1.1,2020-03-25,1815,A,78,6.0NRT,303.8,18.0,D,"(26.715999999999998, -77.404)"
26.604,-78.432,346.8,1.4,1.2,2020-03-25,1815,A,0,6.0NRT,306.9,65.5,D,"(26.604, -78.432)"
26.601999999999997,-78.446,346.8,1.4,1.2,2020-03-25,1815,A,71,6.0NRT,306.5,65.6,D,"(26.601999999999997, -78.446)"
26.616999999999997,-78.421,357.6,1.4,1.2,2020-03-25,1815,A,86,6.0NRT,306.1,106.9,D,"(26.616999999999997, -78.421)"
26.614,-78.434,338.1,1.4,1.2,2020-03-25,1815,A,84,6.0NRT,309.0,43.5,D,"(26.614, -78.434)"
26.883000000000003,-77.643,321.4,1.2,1.1,2020-03-25,1815,A,53,6.0NRT,297.5,16.0,D,"(26.883000000000003, -77.643)"
26.881,-77.655,340.3,1.2,1.1,2020-03-25,1815,A,0,6.0NRT,300.3,48.4,D,"(26.881, -77.655)"
27.346,-81.113,318.9,2.0,1.4,2020-03-25,1815,A,45,6.0NRT,300.7,21.4,D,"(27.346, -81.113)"
30.921999999999997,-82.531,308.6,2.1,1.4,2020-03-25,1815,A,47,6.0NRT,293.6,14.7,D,"(30.921999999999997, -82.531)"
30.625,-84.155,313.1,2.7,1.6,2020-03-25,1815,A,52,6.0NRT,290.9,31.6,D,"(30.625, -84.155)"
30.955,-83.60600000000001,327.2,2.4,1.5,2020-03-25,1815,A,82,6.0NRT,297.3,72.9,D,"(30.955, -83.60600000000001)"
30.95,-83.609,323.7,2.4,1.5,2020-03-25,1815,A,78,6.0NRT,296.3,59.4,D,"(30.95, -83.609)"
30.884,-84.454,313.2,2.8,1.6,2020-03-25,1815,A,48,6.0NRT,297.4,26.2,D,"(30.884, -84.454)"
31.153000000000002,-83.22200000000001,327.3,2.3,1.5,2020-03-25,1815,A,81,6.0NRT,299.3,65.3,D,"(31.153000000000002, -83.22200000000001)"
30.892,-84.645,320.3,2.8,1.6,2020-03-25,1815,A,66,6.0NRT,301.4,43.5,D,"(30.892, -84.645)"
31.486,-82.70200000000001,310.9,2.0,1.4,2020-03-25,1815,A,39,6.0NRT,293.5,14.4,D,"(31.486, -82.70200000000001)"
30.885,-86.264,348.7,3.6,1.8,2020-03-25,1815,A,95,6.0NRT,294.6,356.9,D,"(30.885, -86.264)"
30.875999999999998,-86.301,322.3,3.7,1.8,2020-03-25,1815,A,77,6.0NRT,294.7,99.6,D,"(30.875999999999998, -86.301)"
30.893,-86.271,341.6,3.6,1.8,2020-03-25,1815,A,91,6.0NRT,297.0,266.0,D,"(30.893, -86.271)"
30.884,-86.30799999999999,314.2,3.7,1.8,2020-03-25,1815,A,51,6.0NRT,294.9,46.3,D,"(30.884, -86.30799999999999)"
31.395,-84.40799999999999,320.5,2.7,1.6,2020-03-25,1815,A,74,6.0NRT,297.1,49.0,D,"(31.395, -84.40799999999999)"
31.389,-84.435,312.5,2.7,1.6,2020-03-25,1815,A,23,6.0NRT,295.2,20.2,D,"(31.389, -84.435)"
25.78,-97.57799999999999,327.2,1.0,1.0,2020-03-25,1955,A,57,6.0NRT,311.6,9.7,D,"(25.78, -97.57799999999999)"
25.928,-99.59899999999999,334.1,1.0,1.0,2020-03-25,1955,A,74,6.0NRT,316.5,12.6,D,"(25.928, -99.59899999999999)"
26.929000000000002,-97.914,345.7,1.0,1.0,2020-03-25,1955,A,90,6.0NRT,312.0,39.8,D,"(26.929000000000002, -97.914)"
26.927,-97.92399999999999,336.7,1.0,1.0,2020-03-25,1955,A,80,6.0NRT,311.7,23.1,D,"(26.927, -97.92399999999999)"
27.221,-98.00299999999999,333.3,1.0,1.0,2020-03-25,1955,A,75,6.0NRT,313.8,15.4,D,"(27.221, -98.00299999999999)"
27.455,-97.691,327.6,1.1,1.0,2020-03-25,1955,A,52,6.0NRT,309.5,11.3,D,"(27.455, -97.691)"
27.454,-97.70100000000001,338.3,1.1,1.0,2020-03-25,1955,A,83,6.0NRT,310.6,27.2,D,"(27.454, -97.70100000000001)"
27.66,-97.93799999999999,326.1,1.0,1.0,2020-03-25,1955,A,38,6.0NRT,309.1,8.3,D,"(27.66, -97.93799999999999)"
27.904,-97.212,336.3,1.1,1.0,2020-03-25,1955,A,82,6.0NRT,307.5,27.7,D,"(27.904, -97.212)"
27.901999999999997,-97.223,399.2,1.1,1.0,2020-03-25,1955,A,100,6.0NRT,313.0,272.0,D,"(27.901999999999997, -97.223)"
27.901,-97.235,331.6,1.1,1.0,2020-03-25,1955,A,76,6.0NRT,309.4,19.4,D,"(27.901, -97.235)"
27.912,-97.225,337.9,1.1,1.0,2020-03-25,1955,A,84,6.0NRT,307.5,29.6,D,"(27.912, -97.225)"
27.91,-97.236,322.4,1.1,1.0,2020-03-25,1955,A,38,6.0NRT,307.2,6.6,D,"(27.91, -97.236)"
28.314,-99.54299999999999,327.1,1.0,1.0,2020-03-25,1955,A,64,6.0NRT,311.5,9.5,D,"(28.314, -99.54299999999999)"
28.311999999999998,-99.553,325.5,1.0,1.0,2020-03-25,1955,A,58,6.0NRT,311.9,7.4,D,"(28.311999999999998, -99.553)"
28.855,-97.355,321.7,1.1,1.1,2020-03-25,1955,A,64,6.0NRT,305.4,11.3,D,"(28.855, -97.355)"
29.04,-95.89399999999999,319.7,1.3,1.1,2020-03-25,1955,A,43,6.0NRT,304.4,10.6,D,"(29.04, -95.89399999999999)"
29.0,-98.369,322.3,1.0,1.0,2020-03-25,1955,A,65,6.0NRT,308.1,7.4,D,"(29.0, -98.369)"
29.116,-99.46600000000001,322.6,1.0,1.0,2020-03-25,1955,A,44,6.0NRT,309.1,7.2,D,"(29.116, -99.46600000000001)"
29.285,-99.51,346.5,1.0,1.0,2020-03-25,1955,A,91,6.0NRT,312.9,38.7,D,"(29.285, -99.51)"
29.294,-99.512,340.2,1.0,1.0,2020-03-25,1955,A,87,6.0NRT,312.2,27.5,D,"(29.294, -99.512)"
29.436,-99.29299999999999,327.1,1.0,1.0,2020-03-25,1955,A,73,6.0NRT,307.2,13.1,D,"(29.436, -99.29299999999999)"
29.895,-97.01899999999999,314.6,1.2,1.1,2020-03-25,1955,A,42,6.0NRT,303.4,5.9,D,"(29.895, -97.01899999999999)"
29.638,-99.49,318.7,1.0,1.0,2020-03-25,1955,A,56,6.0NRT,306.9,6.4,D,"(29.638, -99.49)"
30.788,-89.47,311.4,3.7,1.8,2020-03-25,1955,A,55,6.0NRT,294.9,36.8,D,"(30.788, -89.47)"
30.781,-89.478,309.5,3.7,1.8,2020-03-25,1955,A,49,6.0NRT,295.2,29.4,D,"(30.781, -89.478)"
30.139,-97.346,315.8,1.1,1.1,2020-03-25,1955,A,53,6.0NRT,304.1,6.9,D,"(30.139, -97.346)"
29.958000000000002,-100.211,324.8,1.0,1.0,2020-03-25,1955,A,71,6.0NRT,305.0,13.3,D,"(29.958000000000002, -100.211)"
30.166999999999998,-99.056,317.0,1.0,1.0,2020-03-25,1955,A,50,6.0NRT,305.7,4.6,D,"(30.166999999999998, -99.056)"
30.166,-99.066,322.6,1.0,1.0,2020-03-25,1955,A,69,6.0NRT,306.9,10.1,D,"(30.166, -99.066)"
30.287,-99.12200000000001,323.9,1.0,1.0,2020-03-25,1955,A,71,6.0NRT,306.5,11.5,D,"(30.287, -99.12200000000001)"
30.35,-98.929,321.1,1.0,1.0,2020-03-25,1955,A,66,6.0NRT,306.8,8.8,D,"(30.35, -98.929)"
30.718000000000004,-96.845,315.6,1.2,1.1,2020-03-25,1955,A,57,6.0NRT,304.1,7.4,D,"(30.718000000000004, -96.845)"
31.024,-94.36,312.5,1.7,1.3,2020-03-25,1955,A,56,6.0NRT,302.4,12.4,D,"(31.024, -94.36)"
30.393,-101.319,329.5,1.0,1.0,2020-03-25,1955,A,73,6.0NRT,314.6,12.9,D,"(30.393, -101.319)"
30.391,-101.329,333.6,1.0,1.0,2020-03-25,1955,A,79,6.0NRT,316.1,18.3,D,"(30.391, -101.329)"
30.97,-98.9,316.3,1.0,1.0,2020-03-25,1955,A,51,6.0NRT,304.9,5.6,D,"(30.97, -98.9)"
30.845,-99.87899999999999,318.2,1.0,1.0,2020-03-25,1955,A,52,6.0NRT,306.5,5.1,D,"(30.845, -99.87899999999999)"
31.179000000000002,-98.21,321.3,1.1,1.0,2020-03-25,1955,A,70,6.0NRT,304.3,11.4,D,"(31.179000000000002, -98.21)"
31.178,-98.22200000000001,319.1,1.1,1.0,2020-03-25,1955,A,65,6.0NRT,304.1,9.1,D,"(31.178, -98.22200000000001)"
31.226999999999997,-98.625,321.9,1.1,1.0,2020-03-25,1955,A,70,6.0NRT,303.6,13.1,D,"(31.226999999999997, -98.625)"
31.281999999999996,-98.47,318.5,1.1,1.0,2020-03-25,1955,A,62,6.0NRT,305.4,7.8,D,"(31.281999999999996, -98.47)"
31.549,-99.235,318.1,1.0,1.0,2020-03-25,1955,A,56,6.0NRT,304.0,7.3,D,"(31.549, -99.235)"
31.76,-98.16799999999999,334.7,1.1,1.0,2020-03-25,1955,A,85,6.0NRT,305.4,30.2,D,"(31.76, -98.16799999999999)"
31.759,-98.179,323.5,1.1,1.0,2020-03-25,1955,A,73,6.0NRT,305.3,14.2,D,"(31.759, -98.179)"
30.643,-106.3,322.7,1.8,1.3,2020-03-25,1955,A,48,6.0NRT,310.9,11.8,D,"(30.643, -106.3)"
32.104,-98.305,316.6,1.1,1.0,2020-03-25,1955,A,58,6.0NRT,303.7,6.9,D,"(32.104, -98.305)"
32.111,-98.301,319.4,1.1,1.0,2020-03-25,1955,A,66,6.0NRT,303.9,10.4,D,"(32.111, -98.301)"
30.488000000000003,-109.63799999999999,320.2,3.0,1.7,2020-03-25,1955,A,62,6.0NRT,303.8,56.8,D,"(30.488000000000003, -109.63799999999999)"
30.488000000000003,-109.646,317.5,3.0,1.7,2020-03-25,1955,A,52,6.0NRT,303.8,41.7,D,"(30.488000000000003, -109.646)"
32.946999999999996,-98.88,317.5,1.1,1.0,2020-03-25,1955,A,58,6.0NRT,306.3,5.8,D,"(32.946999999999996, -98.88)"
32.772,-100.381,318.0,1.0,1.0,2020-03-25,1955,A,45,6.0NRT,305.4,5.3,D,"(32.772, -100.381)"
32.771,-100.391,327.6,1.0,1.0,2020-03-25,1955,A,77,6.0NRT,305.9,15.1,D,"(32.771, -100.391)"
32.819,-100.314,325.4,1.0,1.0,2020-03-25,1955,A,73,6.0NRT,306.3,12.0,D,"(32.819, -100.314)"
32.817,-100.324,367.7,1.0,1.0,2020-03-25,1955,A,100,6.0NRT,312.6,97.4,D,"(32.817, -100.324)"
32.745,-101.206,335.5,1.0,1.0,2020-03-25,1955,A,84,6.0NRT,305.3,26.3,D,"(32.745, -101.206)"
32.754,-101.208,318.9,1.0,1.0,2020-03-25,1955,A,43,6.0NRT,304.3,6.9,D,"(32.754, -101.208)"
33.194,-99.93,318.0,1.0,1.0,2020-03-25,1955,A,60,6.0NRT,306.8,6.2,D,"(33.194, -99.93)"
33.192,-99.941,326.3,1.0,1.0,2020-03-25,1955,A,76,6.0NRT,307.1,15.1,D,"(33.192, -99.941)"
33.85,-99.83200000000001,327.4,1.0,1.0,2020-03-25,1955,A,78,6.0NRT,310.0,16.1,D,"(33.85, -99.83200000000001)"
33.848,-99.84299999999999,319.4,1.0,1.0,2020-03-25,1955,A,64,6.0NRT,308.2,7.4,D,"(33.848, -99.84299999999999)"
34.286,-96.803,317.0,1.4,1.2,2020-03-25,1955,A,45,6.0NRT,297.4,13.1,D,"(34.286, -96.803)"
34.305,-96.79799999999999,321.7,1.4,1.2,2020-03-25,1955,A,77,6.0NRT,296.1,20.5,D,"(34.305, -96.79799999999999)"
34.484,-95.352,303.6,1.7,1.3,2020-03-25,1955,A,32,6.0NRT,277.5,8.0,D,"(34.484, -95.352)"
34.482,-95.37,309.7,1.7,1.3,2020-03-25,1955,A,64,6.0NRT,279.2,16.2,D,"(34.482, -95.37)"
33.994,-101.55799999999999,327.9,1.0,1.0,2020-03-25,1955,A,79,6.0NRT,291.4,20.8,D,"(33.994, -101.55799999999999)"
33.992,-101.568,326.1,1.0,1.0,2020-03-25,1955,A,77,6.0NRT,292.0,18.7,D,"(33.992, -101.568)"
34.817,-97.5,315.1,1.3,1.1,2020-03-25,1955,A,66,6.0NRT,292.4,12.8,D,"(34.817, -97.5)"
35.169000000000004,-95.069,317.4,1.8,1.3,2020-03-25,1955,A,73,6.0NRT,297.0,24.6,D,"(35.169000000000004, -95.069)"
35.167,-95.088,311.6,1.8,1.3,2020-03-25,1955,A,62,6.0NRT,294.4,14.0,D,"(35.167, -95.088)"
35.701,-95.92,334.8,1.6,1.2,2020-03-25,1955,A,87,6.0NRT,296.8,59.9,D,"(35.701, -95.92)"
35.699,-95.93700000000001,325.1,1.6,1.2,2020-03-25,1955,A,80,6.0NRT,297.3,34.2,D,"(35.699, -95.93700000000001)"
35.802,-96.152,311.5,1.6,1.2,2020-03-25,1955,A,59,6.0NRT,299.0,10.0,D,"(35.802, -96.152)"
35.76,-99.70299999999999,367.6,1.1,1.0,2020-03-25,1955,A,94,6.0NRT,301.8,108.9,D,"(35.76, -99.70299999999999)"
35.758,-99.715,348.4,1.1,1.0,2020-03-25,1955,A,82,6.0NRT,303.8,54.5,D,"(35.758, -99.715)"
35.766999999999996,-99.71700000000001,315.1,1.1,1.0,2020-03-25,1955,A,22,6.0NRT,294.2,5.8,D,"(35.766999999999996, -99.71700000000001)"
35.803000000000004,-99.71799999999999,327.5,1.1,1.0,2020-03-25,1955,A,81,6.0NRT,297.3,20.6,D,"(35.803000000000004, -99.71799999999999)"
35.802,-99.73,340.7,1.1,1.0,2020-03-25,1955,A,90,6.0NRT,295.1,41.9,D,"(35.802, -99.73)"
35.812,-99.72,343.0,1.1,1.0,2020-03-25,1955,A,92,6.0NRT,295.3,46.5,D,"(35.812, -99.72)"
35.811,-99.73200000000001,356.0,1.1,1.0,2020-03-25,1955,A,98,6.0NRT,297.4,77.0,D,"(35.811, -99.73200000000001)"
35.821999999999996,-99.72200000000001,340.0,1.1,1.0,2020-03-25,1955,A,90,6.0NRT,283.8,42.0,D,"(35.821999999999996, -99.72200000000001)"
35.82,-99.73299999999999,345.3,1.1,1.0,2020-03-25,1955,A,93,6.0NRT,287.9,52.5,D,"(35.82, -99.73299999999999)"
36.348,-96.27799999999999,313.3,1.6,1.2,2020-03-25,1955,A,37,6.0NRT,300.6,9.5,D,"(36.348, -96.27799999999999)"
36.655,-94.93799999999999,314.0,1.9,1.3,2020-03-25,1955,A,51,6.0NRT,297.3,21.4,D,"(36.655, -94.93799999999999)"
36.662,-94.925,325.0,1.9,1.3,2020-03-25,1955,A,70,6.0NRT,297.8,47.5,D,"(36.662, -94.925)"
36.181999999999995,-99.551,333.6,1.1,1.0,2020-03-25,1955,A,84,6.0NRT,308.4,26.0,D,"(36.181999999999995, -99.551)"
36.18,-99.56299999999999,327.8,1.1,1.0,2020-03-25,1955,A,75,6.0NRT,308.0,17.6,D,"(36.18, -99.56299999999999)"
36.548,-96.764,310.8,1.5,1.2,2020-03-25,1955,A,37,6.0NRT,298.3,7.3,D,"(36.548, -96.764)"
36.748000000000005,-95.256,323.3,1.8,1.3,2020-03-25,1955,A,54,6.0NRT,294.1,42.2,D,"(36.748000000000005, -95.256)"
36.746,-95.27600000000001,355.8,1.8,1.3,2020-03-25,1955,A,98,6.0NRT,296.1,172.6,D,"(36.746, -95.27600000000001)"
36.928000000000004,-95.273,307.9,1.8,1.3,2020-03-25,1955,A,49,6.0NRT,296.3,9.3,D,"(36.928000000000004, -95.273)"
36.926,-95.29299999999999,338.4,1.8,1.3,2020-03-25,1955,A,90,6.0NRT,298.6,88.4,D,"(36.926, -95.29299999999999)"
36.906,-96.382,312.1,1.6,1.2,2020-03-25,1955,A,45,6.0NRT,299.6,9.0,D,"(36.906, -96.382)"
36.904,-96.399,320.4,1.6,1.2,2020-03-25,1955,A,76,6.0NRT,299.4,23.3,D,"(36.904, -96.399)"
